schoolid,schoolname,Cohort,LT_Emp,Bar_FTLT,Bar_FTST,Bar_PTLT,Bar_PTST,Bar_Emp,JDA_FTLT,JDA_FTST,JDA_PTLT,JDA_PTST,JDA_Emp,Prof_FTLT,Prof_FTST,Prof_PTLT,Prof_PTST,Prof_Emp,Nprof_FTLT,Nprof_FTST,Nprof_PTLT,Nprof_PTST,Nprof_Emp,Undet_FTLT,Undet_FTST,Undet_PTLT,Undet_PTST,Undet_Emp,GradSch_FT,GradSch,Emp_Def,Unemp_NS,Unemp_Seek,Emp_Stat_Unk,Total_Grads,FundBar_FTLT,FundBar_FTST,FundBar_PTLT,FundBar_PTST,FundBar_Emp,LawFund_LT,LawFund_ST,FundJDA_FTLT,FundJDA_FTST,FundJDA_PTLT,FundJDA_PTST,FundJDA_Emp,FundProf_FTLT,FundProf_FTST,FundProf_PTLT,FundProf_PTST,FundProf_Emp,FundNprof_FTLT,FundNprof_FTST,FundNprof_PTLT,FundNprof_PTST,FundNprof_Emp,Funded_FTLT,Funded_FTST,Funded_PTLT,Funded_PTST,Funded_Emp,Solo_FTLT,Solo_FTST,Solo_PTLT,Solo_PTST,Solo_Emp,Solo_LT,Solo_ST,Sz_1_10_FTLT,Sz_1_10_FTST,Sz_1_10_PTLT,Sz_1_10_PTST,Sz_1_10_Emp,Sz_2_10_LT,Sz_2_10_ST,Sz_11_25_FTLT,Sz_11_25_FTST,Sz_11_25_PTLT,Sz_11_25_PTST,Sz_11_25_Emp,Sz_11_25_LT,Sz_11_25_ST,Sz_26_50_FTLT,Sz_26_50_FTST,Sz_26_50_PTLT,Sz_26_50_PTST,Sz_26_50_Emp,Sz_26_50_LT,Sz_26_50_ST,Sz_51_100_FTLT,Sz_51_100_FTST,Sz_51_100_PTLT,Sz_51_100_PTST,Sz_51_100_Emp,Sz_51_100_LT,Sz_51_100_ST,Sz_101_250_FTLT,Sz_101_250_FTST,Sz_101_250_PTLT,Sz_101_250_PTST,Sz_101_250_Emp,Sz_101_250_LT,Sz_101_250_ST,Sz_251_500_FTLT,Sz_251_500_FTST,Sz_251_500_PTLT,Sz_251_500_PTST,Sz_251_500_Emp,Sz_251_500_LT,Sz_251_500_ST,Sz_501up_FTLT,Sz_501up_FTST,Sz_501up_PTLT,Sz_501up_PTST,Sz_501up_Emp,Sz_501up_LT,Sz_501up_ST,Sz_Unk_FTLT,Sz_Unk_FTST,Sz_Unk_PTLT,Sz_Unk_PTST,Sz_Unk_Emp,Sz_Unk_LT,Sz_Unk_ST,BsInd_FTLT,BsInd_FTST,BsInd_PTLT,BsInd_PTST,BsInd_Emp,BsInd_LT,BsInd_ST,Gov_FTLT,Gov_FTST,Gov_PTLT,Gov_PTST,Gov_Emp,Gov_LT,Gov_St,Pub_FTLT,Pub_FTST,Pub_PTLT,Pub_PTST,Pub_Emp,Pub_LT,Pub_ST,FedClk_FTLT,FedClk_FTST,FedClk_PTLT,FedClk_PTST,FedClk_Emp,FedClk_LT,FedClk_ST,LocClk_FTLT,LocClk_FTST,LocClk_PTLT,LocClk_PTST,LocClk_Emp,LocClk_LT,LocClk_ST,IntlClk,IntlClk_FTLT,IntlClk_FTST,IntlClk_PTLT,IntlClk_PTST,TribalClk,TribalClk_FTLT,TribalClk_FTST,TribalClk_PTLT,TribalClk_PTST,OthClk_FTLT,OthClk_FTST,OthClk_PTLT,OthClk_PTST,OthClk_Emp,Acad_FTLT,Acad_FTST,Acad_PTLT,Acad_PTST,Acad_Emp,Acad_LT,Acad_ST,Unk_FTLT,Unk_FTST,Unk_PTLT,Unk_PTST,Unk_Emp,Total_FTLT,Total_FTST,Total_PTLT,Total_PTST,Total_Emp_Type,Total_LT,Total_ST,State_Emp1,State_Emp1_Num,State_Emp2,State_Emp2_Num,State_Emp3,State_Emp3_Num,Foreign_Emp_Num
00302400,Case Western Reserve University,2016,,56,0,1,3,60,8,1,1,2,12,4,1,0,0,5,0,0,1,1,2,0,0,0,0,0,0,,0,1,6,1,99,0,5,0,3,8,,,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,8,0,4,12,0,0,0,0,0,,,9,1,1,3,14,,,5,0,0,0,5,,,3,0,0,0,3,,,4,0,0,0,4,,,5,0,0,0,5,,,2,0,0,0,2,,,8,0,0,0,8,,,0,0,0,1,1,,,16,1,2,0,19,,,8,3,0,2,13,,,1,3,0,3,7,,,3,0,0,0,3,,,4,1,0,0,5,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,2,,,0,0,0,0,0,68,10,3,10,91,,,OH,49,NY,9,DC,4,2
00302400,Case Western Reserve University,2017,,83,2,1,0,86,15,1,0,4,20,1,2,0,2,5,0,0,1,5,6,0,0,0,1,1,3,,0,1,9,1,138,0,0,0,2,2,,,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,,,21,0,0,0,21,,,4,0,0,0,4,,,7,0,0,0,7,,,7,0,0,0,7,,,7,0,0,0,7,,,2,0,0,0,2,,,9,1,0,0,10,,,0,0,0,3,3,,,10,3,2,6,21,,,16,1,0,4,21,,,6,0,0,3,9,,,3,0,0,0,3,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,2,0,0,2,4,,,0,0,0,0,0,99,5,2,18,124,,,OH,59,MI,7,NY,6,4
00302400,Case Western Reserve University,2018,,83,0,0,2,85,9,1,0,5,15,2,2,1,1,6,0,0,1,1,2,0,0,0,1,1,2,,0,3,6,1,126,0,0,0,2,2,,,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,1,0,0,0,1,,,20,0,0,5,25,,,7,0,0,0,7,,,2,0,0,0,2,,,2,0,0,0,2,,,9,0,0,0,9,,,2,0,0,0,2,,,10,0,0,0,10,,,0,0,0,0,0,,,15,1,2,2,20,,,13,0,0,0,13,,,5,1,0,4,10,,,2,0,0,0,2,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,0,2,0,2,4,,,1,0,0,1,2,94,4,2,14,114,,,OH,57,PA,8,NY,5,3
00303200,Cleveland State University,2015,,57,1,3,0,61,15,1,2,1,19,3,0,2,0,5,1,0,3,0,4,0,0,0,0,0,1,,1,1,16,1,109,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,,,15,0,2,0,17,,,6,0,0,0,6,,,0,0,0,0,0,,,3,0,0,0,3,,,4,0,0,0,4,,,1,0,0,0,1,,,4,0,0,0,4,,,2,0,0,0,2,,,24,2,3,1,30,,,13,0,1,0,14,,,1,0,2,0,3,,,1,0,0,0,1,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,76,2,10,1,89,,,OH,81,DC,1,FL,1,0
00303200,Cleveland State University,2016,,61,1,3,1,66,17,0,4,0,21,8,1,0,1,10,1,0,2,0,3,0,0,0,0,0,0,,1,1,13,2,117,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,21,1,5,1,28,,,8,0,1,0,9,,,6,0,0,0,6,,,4,0,0,0,4,,,8,0,0,0,8,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,20,0,2,0,22,,,13,1,0,0,14,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,1,1,87,2,9,2,100,,,OH,97,NY,1,NC,1,0
00303200,Cleveland State University,2017,,61,0,1,1,63,15,0,9,1,25,3,0,1,0,4,2,1,2,0,5,0,0,0,0,0,1,,0,0,18,1,117,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,,,19,0,5,1,25,,,5,0,2,0,7,,,5,0,0,0,5,,,4,0,0,0,4,,,7,0,0,0,7,,,1,0,0,0,1,,,3,0,0,0,3,,,0,0,0,0,0,,,13,1,2,1,17,,,19,0,2,0,21,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,81,1,13,2,97,,,OH,89,VA,3,MI,1,1
00303200,Cleveland State University,2018,,65,0,3,0,68,7,1,3,0,11,2,0,2,0,4,1,0,0,0,1,0,0,0,0,0,0,,0,0,4,0,88,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,,,28,0,0,0,28,,,1,0,0,0,1,,,5,0,0,0,5,,,3,0,0,0,3,,,7,0,0,0,7,,,2,0,0,0,2,,,3,0,0,0,3,,,0,0,0,0,0,,,9,1,4,0,14,,,12,0,1,0,13,,,1,0,2,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,75,1,8,0,84,,,OH,83,,0,,0,0
00308900,Ohio Northern University,2015,,26,2,0,1,29,6,1,2,0,9,5,0,0,0,5,3,1,0,3,7,0,0,0,0,0,1,,1,0,11,0,63,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,,,11,2,0,0,13,,,3,0,0,0,3,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,1,0,0,0,1,,,6,2,0,4,12,,,7,0,0,0,7,,,1,0,0,0,1,,,0,0,0,0,0,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,4,0,1,0,5,40,4,2,4,50,,,OH,18,IN,6,PA,6,1
00308900,Ohio Northern University,2016,,35,0,0,1,36,10,2,1,0,13,3,1,0,2,6,1,0,1,0,2,0,0,0,0,0,3,,1,1,5,5,72,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,12,0,0,0,12,,,3,0,0,1,4,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,1,0,0,0,1,,,14,3,1,0,18,,,11,0,0,0,11,,,0,0,1,0,1,,,1,0,0,0,1,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,2,,,0,0,0,0,0,49,3,2,3,57,,,OH,31,NY,5,WV,4,1
00308900,Ohio Northern University,2017,,37,0,0,0,37,3,0,2,0,5,2,0,0,1,3,1,0,1,0,2,0,0,0,0,0,0,,1,3,1,0,52,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,11,0,0,0,11,,,1,0,0,0,1,,,2,0,0,0,2,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,4,0,3,1,8,,,10,0,0,0,10,,,2,0,0,0,2,,,1,0,0,0,1,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,43,0,3,1,47,,,OH,14,NY,4,PA,4,0
00308900,Ohio Northern University,2018,,34,0,0,0,34,6,1,1,0,8,3,0,1,0,4,1,1,0,0,2,0,0,0,0,0,1,,1,2,3,4,59,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,9,0,1,0,10,,,4,0,0,0,4,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,7,2,0,0,9,,,12,0,0,0,12,,,3,0,0,0,3,,,1,0,0,0,1,,,6,0,0,0,6,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,,,0,0,0,0,0,44,2,2,0,48,,,OH,16,PA,9,GA,3,1
00309000,The Ohio State University,2015,,132,1,7,1,141,19,0,1,0,20,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,,1,0,2,1,176,2,2,0,1,5,,,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,3,7,1,0,0,0,1,,,16,0,2,1,19,,,9,0,0,0,9,,,6,0,0,0,6,,,5,0,0,0,5,,,8,0,0,0,8,,,7,0,0,0,7,,,17,0,0,0,17,,,0,0,0,0,0,,,44,0,2,1,47,,,24,2,5,0,31,,,7,0,0,0,7,,,4,0,0,0,4,,,3,0,0,0,3,,,,,,,,,,,,,1,1,0,0,2,2,0,1,2,5,,,0,0,0,0,0,154,3,10,4,171,,,OH,136,IL,5,TX,5,0
00309000,The Ohio State University,2016,,137,1,4,0,142,20,0,1,0,21,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,2,,0,0,1,0,179,3,1,0,1,5,,,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,1,0,6,10,2,0,0,0,2,,,23,0,3,1,27,,,7,0,0,0,7,,,5,0,0,0,5,,,2,0,0,0,2,,,14,0,0,0,14,,,7,0,0,0,7,,,19,0,0,0,19,,,0,0,0,0,0,,,40,1,1,1,43,,,22,1,1,0,24,,,9,0,0,0,9,,,6,0,0,0,6,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,4,0,0,5,9,,,0,0,0,0,0,162,2,5,7,176,,,OH,141,CA,7,FL,5,3
00309000,The Ohio State University,2017,,126,3,1,0,130,16,0,2,0,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,0,3,2,0,165,4,0,0,1,5,,,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,1,0,0,0,1,,,19,1,1,0,21,,,7,0,0,0,7,,,2,0,0,0,2,,,6,0,0,0,6,,,5,0,0,0,5,,,9,0,0,0,9,,,21,0,0,0,21,,,0,0,0,0,0,,,33,1,0,0,34,,,25,1,2,1,29,,,15,0,0,0,15,,,4,0,0,0,4,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,3,,,0,0,0,0,0,147,3,3,4,157,,,OH,125,DC,4,CO,3,1
00309000,The Ohio State University,2018,,134,0,1,0,135,14,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,2,3,0,168,2,1,0,2,5,,,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,1,0,4,8,0,0,0,0,0,,,13,0,2,1,16,,,15,0,0,0,15,,,4,0,0,0,4,,,7,0,0,0,7,,,12,0,0,0,12,,,11,0,0,0,11,,,19,0,0,0,19,,,0,0,0,0,0,,,26,0,1,1,28,,,21,0,0,1,22,,,10,1,0,0,11,,,6,0,0,0,6,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,4,0,1,1,6,,,0,0,0,0,0,151,1,4,4,160,,,OH,121,DC,7,IL,5,2
00312300,University of Akron,2015,,73,1,8,3,85,17,3,2,1,23,7,0,4,1,12,0,0,4,0,4,0,0,0,0,0,4,,0,2,8,4,142,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,5,,,25,1,6,1,33,,,6,0,0,0,6,,,3,0,0,0,3,,,3,0,0,0,3,,,9,0,0,0,9,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,22,3,6,1,32,,,19,0,2,2,23,,,0,0,2,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,,,,,,,,,,,1,0,0,0,1,0,0,1,0,1,,,0,0,0,0,0,97,4,18,5,124,,,OH,105,PA,6,CA,2,0
00312300,University of Akron,2016,,58,2,8,2,70,20,0,5,1,26,4,0,1,0,5,4,0,0,0,4,0,0,0,0,0,1,,0,1,9,8,124,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,6,,,18,0,6,0,24,,,10,0,2,0,12,,,4,0,1,0,5,,,3,0,0,0,3,,,3,0,0,0,3,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,0,0,0,,,20,0,2,0,22,,,16,0,1,2,19,,,2,0,0,0,2,,,1,0,0,0,1,,,1,1,0,1,3,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,86,2,14,3,105,,,OH,92,FL,2,NY,2,0
00312300,University of Akron,2017,,71,1,3,1,76,15,0,2,1,18,5,1,1,0,7,2,0,0,1,3,0,0,1,1,2,1,,1,1,7,4,120,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,23,0,0,1,24,,,8,0,0,0,8,,,10,0,0,0,10,,,5,0,0,0,5,,,3,0,0,0,3,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,1,0,1,,,22,1,3,2,28,,,12,0,1,0,13,,,2,0,2,1,5,,,0,0,0,0,0,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,2,,,0,0,0,0,0,93,2,7,4,106,,,OH,98,DC,2,KY,1,0
00312300,University of Akron,2018,,65,0,3,0,68,19,1,5,3,28,5,0,2,1,8,0,0,0,1,1,0,0,0,0,0,1,,1,2,8,3,120,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,27,0,5,2,34,,,6,0,0,0,6,,,6,0,0,0,6,,,5,0,0,0,5,,,4,0,0,0,4,,,2,0,0,0,2,,,4,0,0,0,4,,,0,0,0,0,0,,,20,1,0,2,23,,,10,0,3,0,13,,,2,0,1,1,4,,,0,0,0,0,0,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,3,,,0,0,0,0,0,89,1,10,5,105,,,OH,77,PA,5,NY,4,0
00312500,University of Cincinnati,2015,,67,3,0,1,71,21,1,1,0,23,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,,1,0,10,0,109,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,20,0,0,1,21,,,5,0,0,0,5,,,2,0,0,0,2,,,3,0,0,0,3,,,6,0,0,0,6,,,5,0,0,0,5,,,4,0,0,0,4,,,0,0,0,0,0,,,12,4,1,1,18,,,20,0,0,0,20,,,5,0,0,1,6,,,2,0,0,0,2,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,88,4,1,3,96,,,OH,74,KY,5,CA,4,0
00312500,University of Cincinnati,2016,,74,2,0,2,78,13,0,0,0,13,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,,1,1,5,2,104,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,17,1,0,1,19,,,5,0,0,0,5,,,2,0,0,0,2,,,3,0,0,0,3,,,4,0,0,0,4,,,2,0,0,0,2,,,10,0,0,0,10,,,0,0,0,0,0,,,16,1,0,1,18,,,17,0,0,0,17,,,7,0,0,0,7,,,1,0,0,0,1,,,3,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,3,,,0,0,0,0,0,90,2,0,2,94,,,OH,70,KY,4,IN,3,0
00312500,University of Cincinnati,2017,,53,1,0,0,54,3,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,,0,0,11,0,70,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,9,0,0,0,9,,,6,0,0,0,6,,,2,0,0,0,2,,,1,0,0,0,1,,,3,0,0,0,3,,,1,0,0,0,1,,,6,0,0,0,6,,,0,0,0,0,0,,,7,1,1,0,9,,,8,0,0,0,8,,,5,0,0,0,5,,,3,0,0,0,3,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,56,1,1,0,58,,,OH,45,IN,3,KY,3,0
00312500,University of Cincinnati,2018,,58,0,1,0,59,14,0,0,1,15,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,,0,0,12,0,90,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,0,0,1,23,,,4,0,0,0,4,,,0,0,0,0,0,,,2,0,0,0,2,,,2,0,0,0,2,,,4,0,0,0,4,,,7,0,0,0,7,,,0,0,0,0,0,,,13,0,1,0,14,,,8,0,0,0,8,,,4,0,0,0,4,,,2,0,0,0,2,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,74,0,1,1,76,,,OH,66,KY,4,IL,1,0
00312700,University of Dayton,2015,,48,0,1,0,49,11,0,0,1,12,3,1,0,0,4,2,2,4,0,8,0,0,0,0,0,5,,3,1,8,3,93,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,22,0,0,1,23,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,1,0,0,0,1,,,2,0,0,0,2,,,0,0,0,0,0,,,14,2,4,0,20,,,13,1,1,0,15,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,2,0,0,0,2,,,0,0,0,0,0,64,3,5,1,73,,,OH,41,IN,11,MI,3,0
00312700,University of Dayton,2016,,40,0,1,0,41,19,0,0,0,19,4,2,0,1,7,0,1,1,0,2,0,0,0,0,0,1,,0,2,6,3,81,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,22,1,1,0,24,,,3,0,0,0,3,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,0,0,0,,,13,1,1,1,16,,,11,0,0,0,11,,,2,0,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,,,,,,,,,,,0,0,0,0,0,4,1,0,0,5,,,0,0,0,0,0,63,3,2,1,69,,,OH,44,IN,5,KY,4,0
00312700,University of Dayton,2017,,48,2,0,0,50,12,0,1,4,17,4,2,0,0,6,0,1,1,1,3,0,0,0,0,0,2,,0,2,12,4,96,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0,0,2,21,,,5,0,0,1,6,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,3,0,0,0,3,,,0,0,0,0,0,,,13,4,1,1,19,,,11,0,1,0,12,,,5,0,0,0,5,,,1,0,0,0,1,,,3,0,0,0,3,,,,,,,,,,,,,1,0,0,1,2,0,1,0,0,1,,,0,0,0,0,0,64,5,2,5,76,,,OH,49,MO,4,WV,4,1
00312700,University of Dayton,2018,,46,0,2,1,49,13,1,1,1,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,0,0,9,2,78,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,,,14,0,0,1,15,,,3,0,1,0,4,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,,,2,0,0,0,2,,,4,0,0,0,4,,,0,0,0,0,0,,,14,0,0,0,14,,,10,1,0,0,11,,,5,0,0,0,5,,,0,0,0,0,0,,,1,0,1,0,2,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,2,,,0,0,0,0,0,60,1,3,2,66,,,OH,44,IN,5,MD,3,0
00313100,University of Toledo,2015,,48,2,6,0,56,21,0,7,1,29,4,0,1,1,6,1,0,4,1,6,0,0,0,0,0,0,,0,2,5,0,105,0,0,0,0,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,4,,,17,0,4,0,21,,,4,0,0,0,4,,,1,0,0,0,1,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,,,12,0,4,2,18,,,20,0,4,0,24,,,5,2,4,0,11,,,3,0,0,0,3,,,4,0,0,0,4,,,,,,,,,,,,,0,0,0,0,0,2,0,0,1,3,,,0,0,0,0,0,75,2,18,3,98,,,OH,66,MI,8,TX,4,2
00313100,University of Toledo,2016,,32,0,6,0,38,21,0,3,3,27,4,0,2,1,7,1,0,4,0,5,0,0,0,0,0,1,,1,1,6,2,88,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,,,12,0,2,0,14,,,3,0,0,0,3,,,3,0,0,0,3,,,2,0,0,0,2,,,1,0,0,0,1,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,6,0,4,2,12,,,15,0,1,2,18,,,4,0,2,0,6,,,2,0,0,0,2,,,4,0,1,0,5,,,,,,,,,,,,,0,0,0,0,0,3,0,3,0,6,,,0,0,0,0,0,58,0,15,4,77,,,OH,50,MI,15,IN,3,0
00313100,University of Toledo,2017,,42,1,4,0,47,11,0,1,0,12,3,0,2,0,5,0,0,1,0,1,0,0,0,0,0,3,,0,1,4,2,76,0,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,,,18,0,1,0,19,,,2,0,1,0,3,,,4,0,0,0,4,,,1,0,0,0,1,,,2,0,0,0,2,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,,,4,1,1,0,6,,,10,0,2,0,12,,,2,0,1,0,3,,,0,0,0,0,0,,,5,0,0,0,5,,,,,,,,,,,,,0,0,0,0,0,4,0,2,1,7,,,0,0,0,0,0,56,1,8,1,66,,,OH,41,MI,16,CO,1,0
00313100,University of Toledo,2018,,31,0,2,0,33,12,0,1,1,14,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,,0,2,3,2,58,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,10,0,0,0,10,,,4,0,0,0,4,,,1,0,0,0,1,,,2,0,0,0,2,,,2,0,0,0,2,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,,,8,0,1,0,9,,,7,0,0,0,7,,,4,0,2,0,6,,,1,0,0,0,1,,,2,0,0,0,2,,,,,,,,,,,,,0,0,0,0,0,3,0,0,1,4,,,0,0,0,0,0,45,0,4,1,50,,,OH,29,MI,11,IN,3,0
00316614,Oklahoma City University,2015,,76,0,3,1,80,23,0,2,1,26,1,0,1,0,2,4,2,0,1,7,0,0,0,0,0,3,,0,0,15,1,134,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,,,33,0,2,2,37,,,14,0,0,0,14,,,1,0,0,0,1,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,,,29,2,2,1,34,,,16,0,0,0,16,,,5,0,0,0,5,,,0,0,1,0,1,,,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,0,0,0,0,0,104,2,6,3,115,,,OK,85,TX,21,NM,2,1
